RunID_vial,_out_crystalscore,_rxn_M_acid,_rxn_M_inorganic,_rxn_M_organic,_rxn_organic_inchikey,_rxn_temperatureC_actual_bulk,_rxn_mixingtime1S,_rxn_mixingtime2S,_rxn_reactiontimeS,_rxn_stirrateRPM,_feat_AtomCount_C,_feat_AtomCount_N,_feat_AvgPol,_feat_MolPol,_feat_Refractivity,_feat_AliphaticRingCount,_feat_AromaticRingCount,_feat_Aliphatic AtomCount,_feat_AromaticAtomCount,_feat_BondCount,_feat_CarboaliphaticRingCount,_feat_CarboaromaticRingCount,_feat_CarboRingCount,_feat_ChainAtomCount,_feat_ChiralCenterCount,_feat_RingAtomCount,_feat_SmallestRingSize,_feat_LargestRingSize,_feat_HeteroaliphaticRingCount,_feat_HeteroaromaticRing Count,_feat_RotatableBondCount,_feat_BalabanIndex,_feat_CyclomaticNumber,_feat_HyperWienerIndex,_feat_WienerIndex,_feat_WienerPolarity,_feat_MinimalProjectionArea,_feat_MaximalProjectionArea,_feat_MinimalProjectionRadius,_feat_MaximalProjectionRadius,_feat_LengthPerpendicularToTheMinArea,_feat_LengthPerpendicularToTheMaxArea,_feat_VanderWaalsVolume,_feat_VanderWaalsSurfaceArea,_feat_ASA,_feat_ASA+,_feat_ASA-,_feat_ASA_H,_feat_ASA_P,_feat_PolarSurfaceArea,_feat_acceptorcount,_feat_Accsitecount,_feat_donorcount,_feat_donsitecount,_feat_fr_NH2,_feat_fr_NH1,_feat_fr_NH0,_feat_fr_quatN,_feat_fr_ArN,_feat_fr_Ar_NH,_feat_fr_Imine,_feat_fr_amidine,_feat_fr_dihydropyridine,_feat_fr_guanido,_feat_fr_piperdine,_feat_fr_piperzine,_feat_fr_pyridine,_feat_maximalprojectionsize,_feat_minimalprojectionsize,_feat_molsurfaceareaVDWp,_feat_msareaVDWp,_feat_molsurfaceareaASAp,_feat_msareaASAp,_feat_ProtPolarSurfaceArea,_feat_Protpsa,_feat_Hacceptorcount,_feat_Hdonorcount
2019-09-30T17_16_09.419113+00_00_LBL_C4,1,5.618944167,0.284352264,0.560531125,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_C5,1,4.727247238,0.15578475,1.106541564,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_C6,1,2.226374104,0.409139948,1.090475763,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_C7,1,3.399368801,0.157834549,0.603828563,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_C8,1,3.816641321,0.071599491,1.308512941,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_C9,1,12.19204866,0.102284987,0.683203593,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_D1,1,3.186908251,0.307469901,0.85162083,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_D10,1,13.30523572,0.024548397,0.370977991,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_D11,1,4.98283728,0.045005394,1.559211845,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_D12,1,5.194872909,0.368225953,1.299553726,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_D2,1,4.939707788,0.268523713,1.404018119,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_D3,1,5.247881816,0.63007552,1.123916096,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_D4,1,9.454494477,0.108639365,0.701853865,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_D5,1,1.961329568,0.409139948,1.222855701,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_D6,1,1.163868223,0.00612485,1.569571696,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_D7,1,3.227089163,0.093914359,0.938260065,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_D8,1,8.004344992,0.106376386,1.334537671,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_D9,1,1.007169237,0.147290381,0.72418302,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_E1,1,4.886592651,0.12503776,0.618055082,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_E10,2,14.10036932,0.202524274,0.362292963,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_E11,1,4.390957386,0.253160447,1.505505561,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_E12,2,11.55594178,0.085919389,0.919899082,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_E2,1,1.961329568,0.323220559,0.935898199,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_E3,1,4.929828373,0.263895266,1.523471269,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_E4,1,2.486445749,0.692107996,1.445409289,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_E5,1,4.081685857,0.55233893,1.212967182,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_E6,1,6.426931639,0.141436154,0.799546757,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_E7,1,12.24505757,0.055233893,0.539948273,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_E8,1,1.007169237,0.137061883,1.400086127,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_E9,1,0.95416033,0.732360507,1.091440648,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_F1,1,12.21648163,0.010248997,0.636759176,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_F10,2,12.3227119,0.190631338,0.465247141,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_F11,1,7.898327178,0.171838778,0.25951265,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_F12,1,6.255051054,0.022502697,0.454861386,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_F2,1,1.481286829,0.228661049,1.106367735,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_F3,1,0.477080165,0.403002849,1.292483472,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_F4,1,11.44992396,0.004091399,0.940915193,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_F5,1,9.488594395,0.024548397,0.74743344,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_F6,1,6.944166848,0.071599491,0.398400865,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_F7,1,4.293721486,0.063416692,1.631635902,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_F8,1,9.892879893,0.057165262,0.228080698,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_F9,4,13.01416285,0.095955976,0.185708336,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_G1,1,7.565143448,0.04083233,1.005152415,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_G10,1,2.067347382,0.286397963,0.728996987,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_G11,1,9.188918789,0.379212878,1.055997414,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_G12,1,7.845318271,0.216844172,0.726590004,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
2019-09-30T17_16_09.419113+00_00_LBL_G2,1,6.030953518,0.002041617,0.197029914,BAMDIFIROXTEEM-UHFFFAOYSA-N,95,900,1200,12600,750,4,2,11.57,11.03,50.25,0,0,6,0,19,0,0,0,6,0,0,0,0,0,0,2,2.63,0,58,32,3,22.95,39.14,3.13,4.55,9.08,5.31,109.27,202.37,275.35,229.29,46.05,218.87,56.48,32.08,0,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,5.31,9.08,202.37,202.37,229.29,229.29,32.08,32.08,0,2
